genes	hypoxia-01	hypoxia-02	hypoxia-03	hypoxia-04	normoxia-01	normoxia-02	normoxia-03	normoxia-04
IL11	1.577263	0.764533	0.751376	0.763164	3.18768	0.9829	2.271718	1.530162
IL11RA	4.117447	3.8124632	4.74645391485275	5.7117271	3.470034	3.84415	4.9303876	4.277178
IL12A	2.478468	1.511142	2.14378	2.95492	2.429609	1.852679	2.424804	4.09105
IL12B	0.232563	0.3525354	0.289006	0.242946	0.437508	0.266354	0.291749	0.373501
IL12RB1	2.331295	2.277482	1.434434	1.455779	7.763552	1.5260515	1.391911	0.9916043
IL12RB2	0.3209045	0.2670085	0.2608767	0.257267	0.3432109	0.0680542	0.1546178	0.2420438
IL13	0	0.0313827	0.142409	0	0	0.113166	0	0
IL13RA1	47.422145	53.37738	53.97286	42.597	50.97355	46.24514	63.65209	60.95056
IL13RA2	0	0.0297275	0	0	0	0.0619339	0.0380316	0
IL15	6.669801	8.168386	7.129157	6.588107	7.203056	8.068667	7.104034	6.484367
IL15RA	11.2939834	10.0237465	12.341404	10.838915	14.523988	12.6524631	9.971007	15.2350778
IL16	0.0274069953373	0.050425504455	0.09852809683	0.049059486685	0.033570780136	0.0367602	0.0886476	0.044678830856
IL17A	0	0	0	0	0	0	0	0
IL17B	0.231874	0.0742804	0.50313	0.188069	0	0.268349	0	0
IL17C	5.21864	1.90504	2.25123	0.463681	9.67871	1.36506	2.28142	3.23011
IL17D	2.024129	1.533192	1.9453255	1.6242619	1.894117	1.36119	0.8294029	0.880483
IL17F	0	0	0	0	0	0	0	0
IL17RA	11.036092	9.77454	12.944837	15.76085	13.68427	12.64059	12.983396	11.268663
IL17RB	2.634797	2.43204	3.00803	1.35487	2.1233	2.16335	3.41134	2.008022
IL17RC	15.0363432610088	22.700571001224	17.1041795	22.7134563807903	16.41876	29.6305055	27.20044846	29.208599125
IL17RD	1.434543	0.8456869	1.261159	0.914991	0.7556843	0.263818	0.36712458	0.3895012
IL17RE	7.00503	6.9876	7.80439200035612	9.623477	4.190517	6.9304204	5.525178	6.998168
IL17REL	0.313056782	0.217804118472	0.246044474394	0.264855184934	0.291088611649	0.3002660392267	0.38406	0.465919
IL18	15.694714	16.487252	35.99169	20.27802	17.3896	29.54098	69.87096	33.0919
IL18BP	5.75953200535061	6.033511	9.21300168	6.325003	5.04377600038603	3.240673811248	4.818338	3.42129010163392
IL18R1	3.733116	2.95035	3.3754733	4.0416147	2.211922	2.052743	2.619925	3.4094282
IL18RAP	0	0.0154477	0.08830621	0.0247737	0.0842564	0.14007	0.0248704	0.045575
IL19	0.2192401	0.0789608	0.0552221	0.301637	0.417704	0.0948764	0.134694	0.457009
IL1A	43.9725	38.0437	15.9312	14.2294	60.2234	9.36184	13.0615	9.77263
IL1B	38.685524	21.713701	10.817014	9.931205	71.916481	8.517807	6.156119	5.754667
IL1F10	0.2052537	0.518239	0.0330657	0.10975	0.189301	0.207815	0.0552442	0.15183
IL1R1	16.25374126697	10.2470638	10.279964	11.939422	37.440552	27.3871374	26.174073	44.017558
IL1R2	1.421945	0.391061	1.01436	0.675668	0.5883182	0.033567	0.31898	0
IL1RAP	21.733052	55.743518	32.848428	26.5273073	16.3045067	16.557436	18.82248096	11.9046354
IL1RAPL1	0	0.0280144	0	0	0	0	0	0
IL1RAPL2	0.0338261	0.0994389	0.0376743	0.0986745	0.0602199	0.0663069	0.0848237	0.025908
IL1RL1	47.25311	15.845712	10.516525	7.622406	46.26305	2.63726756751	1.013527	1.638724
IL1RL2	2.556143	2.51464	1.926276	2.811737	1.227835	1.033966	0.557621	2.439339
IL1RN	192.8888025	241.206374	91.96278	175.28371	256.455559	326.24314	218.58601	260.794031
IL2	0	0	0	0	0	0	0	0
IL20	0	0	0	0	0.107982	0	0.0629401	0
IL20RA	11.321608	11.9137661559	7.164057	10.649226	18.61045	19.998785	17.057735	16.09336955272
IL20RB	19.545984	29.0207	29.16308	32.03836	18.087985	29.65006	56.281792	21.6291985567
IL21	0	0.0108744	0	0	0	0	0	0
IL21R	0.308413	0.216392	0.360611	0.190923	0.273511	0.32001	0.343912	0.355216
IL22	0	0	0	0	0	0	0	0
IL22RA1	3.17516	2.85198	3.08753	2.86969	2.42595	1.85927	2.34365	1.41243
IL22RA2	0	0	0	0	0	0	0	0
IL23A	10.4207	7.73104	3.88371	4.77981	32.0486	4.02144	3.36783	6.17066
IL23R	0.3396583	0.4482615	0.538695	0.2205895	0.2585272	0.2092473	0.7837957	0.2930751
IL24	0.0310566	0.0604993	0	0	0	0	0	0
IL25	0	0	0	0	0	0	0	0
IL26	0	0	0	0	0	0	0	0
IL27	0.0892409	0.4247246	0.0469212	0.265887	0.181411	0.0497967	0.370706	0.097032
IL27RA	0.750919	0.945852	0.597222	0.595877	1.02089	0.436818	0.25401	0.453014
IL2RA	0.321486	0.321975	0.32965	0.387663	0.187984	0.230448	0.375923	0.309498
IL2RB	0.237956000094808	0.161038000639144	0.114551382915693	0.074050600413948	0.32699096574777	0.119469	0.08498120120887	0.10705500245428
IL2RG	0.2746528	0.180277	0.296972	0.133272	0.343107	0	0.167373	0.223163
IL3	0.0509135	0.0985876	0.223336	0.187779	0.162233	0	0.0630401	0.0577557
IL31	0	0	0	0	0	0	0	0
IL31RA	0.05460030105341	0.0553363	0.0532632	0.0848879	0.0758733	0.02809	0.0848932	0.0411837
IL32	96.7443113	62.3991058	39.8796915	14.777103999991	211.946552	44.760336	33.47866868	43.59918158
IL33	43.685201	21.4550695	9.594177439	14.066549	78.6177569	6.88509	12.422431352587	6.69448610342616
IL34	0.2410063	0.117621	0.2403592	0.053244	0.479032	0.1056798	0.2247322	0.110302
IL36A	0	0.104222	0	0.0661473	0.571951	0.125447	0	0.0610537
IL36B	0.0421961	0	0.0464272	0	0.0897404	0	0	0
IL36G	3.517626	1.45554	0.230354	0.0567624	12.8148	1.05806	0.285772	0.714126
IL36RN	18.7971	21.725202	8.4674845	14.32569	18.857137	28.6223151	17.706048	8.879958
IL37	0.056364	0.173336	0.0616741	0	0	0	0	0
IL3RA	19.128388	11.576838	18.736504	12.56138	13.189354	7.45314031956	18.092518	6.858202
IL4	4.99203	1.613043	2.32973	4.61564	0.51384	0.558813	2.376439	1.24072
IL4I1	0.696604	0.949724	0.373408	0.853106	1.76022	2.2894615	0.978479	1.9289118
IL4R	91.05796	73.113102	50.294808	57.73262	96.569087	71.48383	55.100685	72.329396
IL5	3.926761	0.119219	1.484414	0.302443	0.920088	0.35874	0.0762209	0.628407
IL5RA	0.0302213	0.0593226	0.0404882	0.0302939	0.0581666	0.0142353	0.0151839	0.027823
IL6	5.8468523	0.662767	1.442925	1.935623	5.428223	0.690351	0.5721070407366	0.154434
IL6R	4.4073956	4.206297	3.8676996	3.685157	5.331231	5.202499	4.2525844	4.969276
IL6ST	37.10414330828	36.2666530001037	37.0063338	37.6783563657	41.4491140001414	38.734106005	43.68775799936	40.746300395
IL7	2.7468728	1.5827341	1.214589	1.671359789	4.4811229	3.043812	2.690603	5.4356453
IL7R	3.015941	4.081544	3.8501287	3.06182831	3.574463	3.83255	4.2837263	4.0528196
IL9	0	0	0	0	0	0	0	0
IL9R	1.658002	1.424036	1.780164	2.58685	1.495974	6.347112	2.892504	7.030738
ILDR1	20.59224	16.61915	19.16405	19.85433	22.70273	15.47963	25.33763	25.44806
ILDR2	0.0435009	0.0594585	0.0379196	0.0699438	0.0519096	0.0570346	0.0645662	0.0585332
ILF2	115.419052	130.303084	137.98933	122.807752	101.146898	102.741545	108.170862	105.952458
ILF3	91.8135944	92.2701770033585	98.4148313857	110.643779034492	89.640333	87.384367	96.054892	85.173534
ILK	74.456444	66.0322010009901	77.0839130014137	82.4813500023543	72.8710480020682	85.263999	90.5567870034338	96.007663
ILKAP	16.76818	18.223657	20.962774	22.392239	19.518651	20.933063	26.859689	24.586652
ILRUN	93.79042	83.32748	77.0972	96.9538	89.72049	109.9732	101.8529	94.80309
ILVBL	162.761132	138.11231	160.123699	228.786475	86.50479	74.8732764	101.039106231582	111.843196
IMMP1L	9.481065	14.8286176	20.382141	11.333341	10.503523	15.99183	22.703339	11.850780609
IMMP2L	33.034218	27.126667	41.394753	35.716958	26.2157657	28.846776	37.230244	28.60395
IMMT	50.864077	54.03126	44.383769	53.18594	54.08926	50.670505	45.136643	44.304034
IMP3	46.11925	47.38109	62.96415	69.43751	46.3539	68.82422	65.77845	60.78371
IMP4	58.649918	81.99964	76.90522	76.627345	54.26564	65.237106	57.483576	59.27928
IMPA1	28.468351	29.2928982456	33.474264	29.60907	39.279711	24.4434123	35.333474	42.823331
IMPA2	16.522674	15.764441	20.176724	26.745983	7.609144	7.069746	10.63097	10.4274491
IMPACT	41.089914	48.70669	42.916054	42.76197	41.304296	29.442981	39.690199	39.448587
IMPDH1	28.857406	30.570204	33.505461	38.977208	19.6775554393	16.576620905	17.578854119701	13.684896
IMPDH2	110.074759	102.503538	122.349716001998	120.905483	99.251317	96.800606	120.5869025	115.7050234383
IMPG1	3.99593	2.927789	5.45624	4.66113	3.279352	3.730788	3.963624	4.573219
IMPG2	0.0667824	0.0346851	0.100889	0.103903	0.0754845	0.0878011	0.0986382	0.118208
INA	1.83006	1.68244	1.57363	2.13942	0.995142	0.364544	0.0939394	0.329278
INAFM1	17.6413	13.6196	20.8271	21.5449	11.0181	10.3554	10.9292	12.8178
INAFM2	11.8034	12.6329	11.9437	13.9283	12.7188	9.1224	9.15778	9.76318
INAVA	37.198151	22.341446	28.117629	26.63469	63.50645	52.715858	66.384342	72.570658
INCA1	12.4926316494	11.125201	15.88288	14.410659	11.194758	8.770535	9.682385	9.68019
INCENP	7.803474	6.85391	8.462256	9.51791	6.82557	6.59098	6.47777	7.24539
INF2	64.275267	66.0967456698	59.1189187010681	64.4803289735	81.0548034	59.3310060455	53.7379346	43.2815050886969
ING1	10.73106	9.779833	12.14165	12.020715	7.14505	10.314991	8.033634	10.389624
ING2	16.56416	10.24589	11.15578	13.4087	14.87967	13.81992	12.6059	16.34405
ING3	3.7046211	4.649134	6.354091	4.614471	6.436092	11.679572	14.96312	12.549135
ING4	56.86274523	64.291529	70.293944	63.52431	61.0973	73.016623	86.853934	72.353912
ING5	12.484545	11.941301	16.543999	17.945885	9.520027	15.02834	20.031253	14.858504
INHA	3.16432	2.14339	1.43257	5.23229	2.79291	3.59931	9.99188	4.12985
INHBA	30.946	21.82529	17.2889100229989	17.80425	33.753	2.51986	2.94015	3.809322
INHBB	9.31327	4.80325	34.1861	49.8564	5.79278	4.30775	29.1353	41.3189
INHBC	0.0761761	0	0.0727332	0.0408217	0.0348743	0	0.0818767	0.050016
INHBE	0.196617	0.186177	0.233256	0.146177	0.250749	0.0910418	0.242489	0.0840614
INIP	12.715007	14.72313	17.059	16.10284	12.59766	11.712635	12.85732	11.56596
INKA1	2.42464	0.840319	0.857124	0.907722	2.53185	1.01083	1.28993	1.28021
INKA2	1.0402	1.859105	1.985156	2.67024	0.9146778	1.559718	1.053727365	0.999012
INMT	0.616367	0.708166	0.855946	0.502438	0.38997	0.547587	0.699717	0.578525
INMT-MINDY4	0	0	0	0	0	0	0	0
INO80	8.172125	9.237034	9.528819	10.075100521962	9.764702	11.575	13.988567	12.5953790150168
INO80B	22.913401	21.900198	21.39066	20.727996	25.075088	35.812182	36.754956	35.14488
INO80B-WBP1	0.2293649	0.463012	0.597026	1.15709	0.785594	0.467373	0.135625	0
INO80C	196.000793	245.304066	133.757347	193.506219	140.11752	117.437634	111.96834	104.227042
INO80D	8.44904	8.85385	9.98921	8.617431	7.87978	8.906418	7.97104	9.78862
INO80E	61.52277	71.418546	74.485533	74.97927	69.09192	63.816214	96.291907	79.03716
INPP1	23.1620800073952	25.411455	21.81318	20.445138	41.544914	43.691206	36.822745	34.57578
INPP4A	21.848795	25.726354	19.669046	28.648228	17.251968	33.743685	22.755419	33.993408
INPP4B	73.866325	76.237614	61.247132	51.562507	90.064004	67.280986	90.660165	79.030226
INPP5A	12.538259	13.531887	12.987924	16.865058	14.524137	17.722396	17.526322	18.981211
INPP5B	5.0048428	3.96369	6.375345	5.611062	4.878865	4.78586351309	6.558205	6.023431
INPP5D	66.932189	57.937545	58.845349	77.125761	41.8902281	18.414258	19.887133	19.291527
INPP5E	8.315145	9.90786	14.865265	10.50591	8.57378	10.623157	13.171934	8.423007
INPP5F	25.9301860026497	20.5922635	25.8559539	20.861054724	13.3668454	12.1865856	16.230425	13.4747519002125
INPP5J	1.3041377	1.9260826	2.4284649	1.701391	1.0205326781	1.9813502	2.016496	1.17505617
INPP5K	21.518255	19.863372	26.660147	24.631017	28.15949738	37.171319591081	42.357756	44.970998
INPPL1	99.546868	108.461116	105.636155	145.984576	118.971801	157.834078	165.89732	167.90505
INS	0	0	0	0	0	0	0	0
INS-IGF2	0.542115	0.1205	0	0.0737797	0.575106	0	0	0
INSC	2.997306	3.829124	0.4746211	0.3925818	2.0451713	1.49631	1.1054835	0.1683836187
INSIG1	38.5880632	48.545351	41.84484	43.037158	25.112191	22.591916	21.659084	28.214003
INSIG2	44.0188	59.9165	64.9363	57.8269	32.9196	29.29578	28.89614	34.61342
INSL3	12.07344	8.60101	8.76082	7.56139	9.172593	8.865542	5.048188	5.510962
INSL4	0.727343	1.08524	0.46754	0.787011	1.06194	1.16845	1.46033	1.14062
INSL5	0	0	0	0	0.309421	0.507645	0	0
INSL6	2.58281	2.64572	3.38507	3.33863	2.25438	3.45992	4.275283	2.60441
INSM1	0	0	0	0	0	0	0	0
INSM2	0.0365729	0.0119426	0	0	0.0260405	0.0286702	0	0
INSR	12.986039	9.868581	13.47635	10.65869	26.3912	19.18198	22.597508	21.850442
INSRR	0	0	0.0071871	0	0	0	0	0
INSYN1	0.0836999	0.10992	0.12103	0.0471464	0.153957	0.0828655	0.110597	0.133918
INSYN2A	0.0775956	0.141218	0.0931543	0.0958647	0.0634043	0.1303817	0.0883729	0.179951
INSYN2B	0.0641334	0.0743655	0.169163	0.0730408	0.0186909	0.00686351	0.0439299	0.0268272
INTS1	28.50974	24.121611	25.95109	30.69032	25.49717	26.08047	30.04009	27.7407
INTS10	32.193789	39.497902	47.026126	39.472735	34.547644	40.602125	40.093698	39.617769
INTS11	47.415370355513	49.0900048	59.7769552	61.7089675	45.27961123975	59.55514426	67.2828119	56.9583853
INTS12	21.983224	25.669975	29.5574538	22.745875	23.156306	19.491067	25.583258	20.700061
INTS13	14.39338	16.279465	14.68563	13.007659	15.5901877	14.881923	12.868983	13.59252
INTS14	35.1225660921	36.123555	44.276153	39.757459	41.51009591	41.541145	48.284004	48.085491747443
INTS15	18.2687	25.66598	35.12612	34.40765	21.90142	30.2577498	27.4954075	31.29425
INTS2	7.619711	7.670854	10.194685	8.569637	6.7042555	7.721877	7.967764	6.606165
INTS3	29.63853	27.32231	30.95247	34.35765	30.255288	29.018429	40.8237	37.084589
INTS4	12.420638	11.6967966920931	16.13135897314	13.4397649	11.6835115074948	11.7327299	16.0158406546	13.8452089
INTS5	10.1984	9.00677	7.75519	8.78471	10.8721	12.4322	13.5592	13.5428
INTS6	41.73209	41.1892609	36.653248	34.542825	30.185831	26.4249131	30.2199235	28.973959
INTS6L	4.89422	4.04298	5.24558	4.43068	4.188704	5.16444	5.88775	5.79435
INTS7	6.234602775	6.18103847438	7.738189	7.55943495	6.411247	5.5938891	7.2818561	7.41542
INTS8	40.05674	41.328825	54.368453	47.542854	33.32716	25.645166	32.934465867	26.787955
INTS9	10.0019556	9.880123	9.622367	10.2864549	11.904301	13.87026	13.571285	12.501605
INTU	5.7675201	5.434703	5.9023662	6.446384	5.521351	5.3046519	4.8256448	4.526952
INVS	4.1209575	5.301779	4.4148742	4.930155	5.622392	7.619867	6.435428	5.04641
IP6K1	12.39881	12.189987	11.407064	14.987941	17.268122	20.912169	20.351837	20.002554
IP6K2	97.249793000756	88.411146	111.3127	108.8212881	86.1068526	104.65942	104.983625	118.05362121741
IP6K3	0	0	0	0	0.0591184	0	0	0.0211686
IPCEF1	0.6271864	0.127143	0.31855	0.1472875	0.2046614	0.1407335	0.269238	0.87397400134537
IPMK	5.43606	7.19706	8.40957	5.66625	6.13766	11.0919	8.65513	6.65201
IPO11	10.7555255	11.2681031165	18.116438	15.980872	9.390710272883	10.32088871	11.1742297	10.199178
IPO13	16.588755	17.61586	18.05393	20.09227	17.03797	14.37399	14.6455	14.51202
IPO4	5.689401	6.418806	5.948044	7.825603	8.911651	7.919646	8.454289	8.485711
IPO5	45.158808	45.1420538	56.471997	50.092789	37.8185064	41.427901	47.766484	39.3288647
IPO7	68.501003	70.847983	88.526578	74.43638	62.57595	67.53685	74.791164	66.491979
IPO8	24.18074	25.365147	24.135931	27.06409	27.046132	36.914688	40.519336	38.34134
IPO9	9.37257	9.24665	9.19239	10.9688	10.3619	10.6136	11.0981	10.2074
IPP	12.40045	13.20332	16.195916	13.42593	12.67064	10.11892	14.39565	11.89241
IPPK	11.55841	11.16145	11.64941	12.28503	9.7452	9.77448	8.60181	7.55029
IQANK1	8.5211	9.74193	11.05125	8.775	8.08556	15.05414	13.81209	13.89745
IQCA1	4.62867	2.776852	1.51479	1.6157949	8.931077	3.207458	3.870159	4.386298
IQCA1L	0	0.0402465	0.0914687	0.1057035	0	0	0.0171653	0
IQCB1	24.560409	32.784693	46.585042	37.15118	18.611141	30.785744	36.876161	30.345857
IQCC	2.882613	3.250545	3.844952	3.396531	2.25377	3.509283	3.615832	3.4412
IQCD	4.287994	3.158093	2.840771	2.864594	3.650682	2.866512	4.3336	3.083792
IQCE	10.977451	13.516672	12.2903000208192	17.509535	13.78939935	14.32241	15.004298	13.776811
IQCF1	1.14443	0.550752	0.778	1.2213	1.13698	0.248728	0	0.483806
IQCF2	0	0.100862	0	0	0	0	0	0
IQCF3	0.121574	0	0.26002	0	0	0	0	0.0698024
IQCF5	0	0.130678	0	0	0	0	0	0
IQCF6	0.41986	0	0	0.200428	0	0	0	0
IQCG	9.1834	5.335901	6.37465	7.580102	9.721959	6.714711	6.907572	7.073057
IQCH	2.2066584	2.105883	3.235566	3.3791011	2.3892136	1.909584	2.6329296	2.847953
IQCJ	0.055661	0.0278576	0.0316136	0.1119617	0	0	0	0.0615708
IQCJ-SCHIP1	8.911259	6.747314	12.420515	10.216927	8.792579	5.848745	8.421165	3.564294
IQCK	7.10457	5.8140725	5.14167	8.636484	10.325258	11.4042665	11.725793	11.388502
IQCM	0.0343971	0	0.0764408	0.0857875	0.0367101	0.0403991	0.0430478	0.0203852
IQCN	2.0414622	1.3209961	0.91097460454369	0.89902600451572	1.984406	1.184194	1.35169400444407	1.5132746
IQGAP1	96.410649	88.624617	91.153691	84.067902	92.642724	86.736811	88.976613	88.861672
IQGAP2	0.0363607683453	0	0.0260171	0.012839677972	0.0709016	0	0.399178025726	0.026866819149
IQGAP3	0.0829076	0.0760102	0.0617607	0.1029226	0.384073	0.24087	0.15263	0.114431
IQSEC1	9.3794649	10.6677458	10.977097	12.4352816	9.8920158	11.0173453	11.9748741	12.644293
IQSEC2	21.72339081513	24.4350211	24.7218125	22.1721651	21.0931365773455	29.169272	30.7066357019228	24.565300741765
IQSEC3	0.0278919	0.0574184	0.0292871	0.1314899	0.1237598	0.12374599	0.0116814	0.00535207
IQUB	0.173283	0.158467	0.2607958	0.253672	0.259282	0.407581126136	0.45037564	0.5295932
IRAG1	1.2666804	0.78477969263	2.0479095	0.846568917763	0.354082359	0.3362184	0.70462023	0.6897009
IRAG2	13.3090810006535	11.3760628	7.77587805927	14.876572	9.934716	7.655173	8.2967587	8.5488711
IRAK1	54.917389254587	59.654929	43.367348	57.815962	54.4702669	54.6384596384864	45.718055	48.841338
IRAK1BP1	6.140785	9.517273	11.8679523	9.304516	7.751319	7.080351	9.85999	5.3538963
IRAK2	14.2791	10.735	7.45468	6.29098	28.2805	14.4043	5.51849	11.2254
IRAK3	0.566211	0.398001	0.38747113751	0.4876104	1.799987	0.4114138	0.406276	0.9382751
IRAK4	11.5567666	12.180431	14.041444008038	11.694078	14.085375	18.962641	27.330173	22.7950809
IREB2	27.052365	26.510042	25.358322	23.066403	26.530237	28.882434	33.191459	30.484614
IRF1	123.045325	115.868651	158.943479	148.827709	238.469245	283.064544	324.340886	409.389004
IRF2	48.5445526	43.1808927	44.395228	41.034428	66.1602054	61.7832134	60.0749	67.3845973
IRF2BP1	9.41945	7.92044	8.33924	10.2605	11.5523	13.5812	13.7486	14.01
IRF2BP2	64.728	57.0871	55.126	53.5662	41.4122	19.69874	28.52305	22.58808
IRF2BPL	25.2008	19.4111	24.962	25.5765	23.8651	25.0943	30.145	30.6911
IRF3	87.935579	87.6349430009155	89.849669	103.958716	81.75002	69.3874	83.837101	64.367953
IRF4	0.2122026	0.161998	0.0690579	0.0554347	0.0658305	0.1463945	0.0513102	0.0700666
IRF5	30.130589	28.82377076741	20.445661	19.006387	22.294423	46.385782	33.6478286	38.04852727
IRF6	100.62033	80.795366	79.945768	68.668926	108.97366	54.488593	55.246598	55.557559
IRF7	21.350543	19.404246003992	22.645403	27.3247716458	23.756089	15.519375	17.327173	21.018608
IRF8	0	0	0	0.36293985	0	0.11464070891	0.0245555	1.39576670026387
IRF9	85.8078605893313	76.5752446052649	41.24259988	52.4750535	114.852190201865	54.481460256	71.658938039579	82.34516310463
IRGC	0	0	0	0.0303558	0	0.118288	0	0
IRGM	0.410155	0.533812	1.05818	0.389162	0.399403	0.77825	2.363914	0.416143
IRGQ	6.7414	6.98488	7.80273	6.45535	6.85002	5.38716	6.56575	5.68178
IRS1	9.66633	5.8615	8.76848	8.51256	12.337	9.72924	15.5446	11.077
IRS2	18.4894	22.2285	24.8268	33.0047	11.5102	19.415	19.9547	17.2796
IRS4	0.0255943	0.0153906	0.015439	0.0343147	0.0250509	0.0299695	0.0392902	0.09108563
IRX1	0	0	0	0	0	0	0	0
IRX2	3.4339295	4.416432	7.776913	4.463375	4.088709	9.73706	8.70926	5.32207
IRX3	1.670434	1.746948	1.55742	2.44389	2.1684313	3.7583989	10.6408	3.80642
IRX4	0	0	0	0.03771768	0.0967774105	0.08848957	0.0946031559	0.139538953
IRX5	0.105436	0.17691	0.12019602	0.169201	0	0.0884971	0.150904	0.259256
IRX6	0	0	0	0	0.0141687	0	0	0
ISCA1	21.233654	24.870168	25.904211	25.29218	28.655676	33.891338	33.41956	31.540332
ISCA2	24.61801	22.30529	26.55856	22.89323	20.75326	23.9814	21.608913	26.674
ISCU	100.385357	98.056773	136.022432	145.31909	103.419447	125.154598	130.939018	116.693596
ISG15	181.51159	191.638405	97.636643	134.10216	295.220942	131.0039492	113.492622	126.581284
ISG20	36.87526	29.466407	35.805629	28.334461	39.92078	24.91994	27.6664092446	25.7292
ISG20L2	15.13591	16.06903	16.4517	15.09782	15.95662	13.43219	14.88936	15.77984
ISL1	0.0603644	0.2260079	0.1024264	0	0	0	0	0
ISL2	0.2486478	0.121111	0.3671215	0.3772876	0.242398	0.0969723	0.0344633	0.402265
ISLR	0	0.115439	0	0	0	0	0.0844012	0.0357049
ISLR2	0.178283000246159	0.13497300162375	0.11852300277182	0.08102370134516	0.061207080189002	0.114500000226039	0.09144970366474	0.12373550443676
ISM1	0.0226398	0.0110922	0.0126075	0.0424553	0	0.0133136	0.127736	0.091035
ISM2	0.334999	0.128935	0.146284	0.398232	0.398569	0.0773705	0	0.058783
ISOC1	16.806616	19.121935	27.0465	29.8956	15.1426	20.5948	21.0504	26.724826
ISOC2	67.340632	66.315106	72.200613	80.424366	57.493	50.953148	53.9152377	48.727845
IST1	265.681632	240.954315	326.869947	280.859411	255.237278	267.712674	272.606598374225	279.552101089103
ISX	0	0	0	0.0427147	0	0	0	0
ISY1	18.67432	18.782616	22.854851	18.546295	21.06344	18.786303	21.903059	21.317809
ISY1-RAB43	10.25	8.04291	11.4587	12.8844	9.33438	9.88565	9.00933	8.93099
ISYNA1	16.1890868	10.272731	16.140974	19.80737	14.246323	7.222274	9.755017	9.762362
ITCH	58.866365	69.1003770029471	65.803588	64.8700838	55.2292903	61.20457	57.809656	63.177988
ITFG1	66.404545	85.726585	77.297512	70.253467	71.372216	80.63413	78.9818	75.07667
ITFG2	6.8132317	8.892114	8.729634	11.24227	10.4717950388	15.635794	16.326639495	16.263349
ITGA1	1.144575	0.959297	0.818986	0.6658617	0.8949706	0.7677263	1.1107065	0.6121267
ITGA10	0.163351	0.102592	0.127029	0.0818546	0.0139686	0.0615483	0.0410236	0.1090887
ITGA11	0.26305300418434	0.22128700158858	0.257077	0.169633	0.241482	0.209391	0.1881735	0.276092
ITGA2	35.097888	35.6859389	28.4450674	18.6191701	58.0227472	32.180349	37.76361	26.877598
ITGA2B	0.095408	0.1071135858	0.6744376	0.221293	0.0636708	0.0775065	0.1466876	0.0456651
ITGA3	77.507804	111.879642	65.034545	91.037759	170.752246	128.706072	133.938261	98.301026
ITGA4	0.282275	0.320259	0.0773517	0.200039	0.743418	0.443839	0.24607317	0.408927
ITGA5	40.0055	33.250391	27.518329	25.8029	25.108888	9.287017	7.60292	6.284127
ITGA6	25.25115	30.715633	34.368891767308	27.805318	41.312635	48.610588	51.6468100039187	43.4354883
ITGA7	1.0088679	0.1780123	0.518628100167951	0.2256473	0.2560841175	0.3708838	0.6244859	0.6306072
ITGA8	0.0304384	0.0398246	0.0114505	0.019312	0.0279178	0.0121089	0.0126944	0.04042
ITGA9	0.0876336	0.0778629	0.121183	0.0889615	0.111553	0.13274	0.251707	0.344586
ITGAD	0	0	0.00980678	0	0	0	0	0
ITGAE	3.75082	3.76484	4.35035	3.83469	3.44762	4.33777	4.51201	3.45053
ITGAL	0.2881163	0.3009077	0.3065694	0.2236416	0.2894687	0.3048166	0.2261618	0.2622401
ITGAM	0.0285696522	0.0210231308	0.0159360145	0	0.1531406741	0.0336346203	0.0538016	0.0164331209
ITGAV	57.9860890000776	57.452005175179	46.6402280156101	41.275066	83.660358	53.875633	54.6549320025779	53.0787291
ITGAX	0.5146307	0.2981318	0.4012662	0.3267496	0.3954141	0.3634674	0.3514058	0.5148949
ITGB1	682.778424	837.391745	661.667766	698.868573	756.278842	746.265707	807.089199	635.278249
ITGB1BP1	69.352778	97.1880902	61.8002852	62.014585	64.616145	74.541583	63.665890002532	59.341058
ITGB1BP2	0.194587	0.0629565	0.45851	0.257662	0.137715	0.113511	0.408015	0.55343
ITGB2	0.600711	0.259918	0.06135194	0.0516446	0.54709103	0.1805137	0.478078000341692	0.372486204105798
ITGB3	4.8166919	2.869493	1.674695	1.154708	12.275805	2.10611	2.794662	3.375339
ITGB3BP	12.74331	12.673557	18.79944	40.44714	9.935136	8.374916	12.52517	32.845775
ITGB4	170.87697	132.26325	119.592967	105.140158	183.306456	98.79957	131.61082	87.853239
ITGB5	21.3290415	37.914071	21.968928	29.608929	34.02080797551	40.6106199	23.845468	23.196323
ITGB6	257.73268	331.79239	223.89731	191.59935	316.99207	258.24122	263.98621	171.66593
ITGB7	2.312345	3.9862108	4.2839009	4.107607	1.9640896	3.17297	3.088597	3.6810914
ITGB8	81.5975	55.7139	64.18522	43.18637	57.5335	25.35663	18.74111	19.24586
ITGBL1	2.982453	3.123868	2.573804	2.377548	2.820119	2.715186	3.329913	3.651377
ITIH1	0.0144083	0.0595054	0	0	0	0	0	0
ITIH2	0.177549	0.152241	0.4002365	0.471721000516916	0.189657	0.41766	0.542652	0.270515
ITIH3	0	0.0619565	0.0675785	0.0632261	0.0527131	0.0743709	0.0206071	0.0581111
ITIH4	0.47461766	0.666111	0.8957515	0.823849	0.58684	2.00909	1.715462	1.078596
ITIH5	0.702111	1.482331	0.745517	1.436483	1.871684	0.7514066	0.370893	0.504903
ITIH6	0	0	0.00755017	0	0	0.00796721	0	0
ITK	0	0	0	0.133233	0	0	0	0
